"","dates","obs","Rn_noah","obs_era","Rn_era"
"202",2021-07-21,0.0289918389171362,28.9918389171362,0.0196826793253422,19.6826793253422
"203",2021-07-22,0.029413191601634,29.413191601634,0.0203690733760595,20.3690733760595
"204",2021-07-23,0.0296965576708317,29.6965576708317,0.0205513723194599,20.5513723194599
"205",2021-07-24,0.0299446377903223,29.9446377903223,0.0198876801878214,19.8876801878214
"206",2021-07-25,0.0302958600223064,30.2958600223064,0.0198094230145216,19.8094230145216
"207",2021-07-26,0.0305100046098232,30.5100046098232,0.0198534689843655,19.8534689843655
"208",2021-07-27,0.0307659544050694,30.7659544050694,0.0202264301478863,20.2264301478863
"209",2021-07-28,0.0309675987809896,30.9675987809896,0.0205736421048641,20.5736421048641
"210",2021-07-29,0.0311888046562672,31.1888046562672,0.0210277624428272,21.0277624428272
"211",2021-07-30,0.0314367972314358,31.4367972314358,0.021507702767849,21.507702767849
"212",2021-07-31,0.0315168164670467,31.5168164670467,0.0197672173380852,19.7672173380852
"213",2021-08-01,0.0315531194210052,31.5531194210052,0.0193411223590374,19.3411223590374
"214",2021-08-02,0.0317709557712078,31.7709557712078,0.0196151863783598,19.6151863783598
"215",2021-08-03,0.0313534289598465,31.3534289598465,0.0200861785560846,20.0861785560846
"216",2021-08-04,0.0297467857599258,29.7467857599258,0.0162386167794466,16.2386167794466
"217",2021-08-05,0.0294199362397194,29.4199362397194,0.0162067543715239,16.2067543715239
"218",2021-08-06,0.0297313798218966,29.7313798218966,0.0161616075783968,16.1616075783968
"219",2021-08-07,0.0299419146031141,29.9419146031141,0.0153148248791695,15.3148248791695
"220",2021-08-08,0.0302825197577477,30.2825197577477,0.0153236864134669,15.3236864134669
"221",2021-08-09,0.0307759400457144,30.7759400457144,0.0162899885326624,16.2899885326624
"222",2021-08-10,0.0312374643981457,31.2374643981457,0.0171183627098799,17.1183627098799
"223",2021-08-11,0.0317280814051628,31.7280814051628,0.0178360436111689,17.8360436111689
"224",2021-08-12,0.0321170948445797,32.1170948445797,0.0186109486967325,18.6109486967325
"225",2021-08-13,0.0324588157236576,32.4588157236576,0.0192719902843237,19.2719902843237
"226",2021-08-14,0.0328615829348564,32.8615829348564,0.0199940055608749,19.9940055608749
"227",2021-08-15,0.0331206731498241,33.1206731498241,0.0201929099857807,20.1929099857807
"228",2021-08-16,0.0332956947386265,33.2956947386265,0.0203204844146967,20.3204844146967
"229",2021-08-17,0.0334555916488171,33.4555916488171,0.0205718036741018,20.5718036741018
"230",2021-08-18,0.0336279384791851,33.6279384791851,0.0209666285663843,20.9666285663843
"231",2021-08-19,0.0338047742843628,33.8047742843628,0.0212196931242943,21.2196931242943
"232",2021-08-20,0.0340759381651878,34.0759381651878,0.0216275677084923,21.6275677084923
"233",2021-08-21,0.0344197675585747,34.4197675585747,0.0222934409976006,22.2934409976006
"234",2021-08-22,0.0346753150224686,34.6753150224686,0.0226807594299316,22.6807594299316
"235",2021-08-23,0.0348366498947144,34.8366498947144,0.0228878073394299,22.8878073394299
"236",2021-08-24,0.0350307710468769,35.0307710468769,0.02333739772439,23.33739772439
"237",2021-08-25,0.0352696813642979,35.2696813642979,0.0238503143191338,23.8503143191338
"238",2021-08-26,0.0350004695355892,35.0004695355892,0.0244184285402298,24.4184285402298
"239",2021-08-27,0.0350503958761692,35.0503958761692,0.0249830409884453,24.9830409884453
"240",2021-08-28,0.0351995229721069,35.1995229721069,0.0254590213298798,25.4590213298798
"241",2021-08-29,0.0354500114917755,35.4500114917755,0.0258235950022936,25.8235950022936
"242",2021-08-30,0.035681638866663,35.681638866663,0.0261490568518639,26.1490568518639
"243",2021-08-31,0.0359261035919189,35.9261035919189,0.0265443492680788,26.5443492680788
"244",2021-09-01,0.0340165831148624,34.0165831148624,0.0259571261703968,25.9571261703968
"245",2021-09-02,0.0328214280307293,32.8214280307293,0.0220907982438803,22.0907982438803
"246",2021-09-03,0.0304946880787611,30.4946880787611,0.0193050522357225,19.3050522357225
"247",2021-09-04,0.0309338942170143,30.9338942170143,0.0197831448167562,19.7831448167562
"248",2021-09-05,0.0316072665154934,31.6072665154934,0.0205268226563931,20.5268226563931
"249",2021-09-06,0.032297920435667,32.297920435667,0.0212353933602571,21.2353933602571
"250",2021-09-07,0.0310742501169443,31.0742501169443,0.0218816082924604,21.8816082924604
"251",2021-09-08,0.0312784686684608,31.2784686684608,0.0223041158169508,22.3041158169508
"252",2021-09-09,0.0315982848405838,31.5982848405838,0.0189087893813848,18.9087893813848
"253",2021-09-10,0.0318937376141548,31.8937376141548,0.0151989571750164,15.1989571750164
"254",2021-09-11,0.0322630852460861,32.2630852460861,0.016150638461113,16.150638461113
"255",2021-09-12,0.032709926366806,32.709926366806,0.0172119326889515,17.2119326889515
"256",2021-09-13,0.0327415615320206,32.7415615320206,0.0181040186434984,18.1040186434984
"257",2021-09-14,0.0301612187176943,30.1612187176943,0.0148578090593219,14.8578090593219
"258",2021-09-15,0.0281026344746351,28.1026344746351,0.0120554314926267,12.0554314926267
"259",2021-09-16,0.0282242223620415,28.2242223620415,0.0108120534569025,10.8120534569025
"260",2021-09-17,0.0288502648472786,28.8502648472786,0.0124759534373879,12.4759534373879
"261",2021-09-18,0.0294661838561296,29.4661838561296,0.0117875030264258,11.7875030264258
"262",2021-09-19,0.0298538766801357,29.8538766801357,0.0128048500046134,12.8048500046134
"263",2021-09-20,0.0297933556139469,29.7933556139469,0.011386277154088,11.386277154088
"264",2021-09-21,0.0296551752835512,29.6551752835512,0.00959756411612034,9.59756411612034
"265",2021-09-22,0.0298119429498911,29.8119429498911,0.00975681841373444,9.75681841373444
"266",2021-09-23,0.0301358103752136,30.1358103752136,0.0109603004530072,10.9603004530072
"267",2021-09-24,0.0297950562089682,29.7950562089682,0.0119167752563953,11.9167752563953
"268",2021-09-25,0.0299985967576504,29.9985967576504,0.0121780931949615,12.1780931949615
"269",2021-09-26,0.0300111472606659,30.0111472606659,0.0110172964632511,11.0172964632511
"270",2021-09-27,0.0298736412078142,29.8736412078142,0.0118119800463319,11.8119800463319
"271",2021-09-28,0.0292544532567263,29.2544532567263,0.0121089518070221,12.1089518070221
"272",2021-09-29,0.0293900500983,29.3900500983,0.0123033951967955,12.3033951967955
"273",2021-09-30,0.0296354871243238,29.6354871243238,0.0126057146117091,12.6057146117091
"274",2021-10-01,0.0298427194356918,29.8427194356918,0.0131837762892246,13.1837762892246
"275",2021-10-02,0.0282345023006201,28.2345023006201,0.0136220064014196,13.6220064014196
"276",2021-10-03,0.0271900240331888,27.1900240331888,0.0103431399911642,10.3431399911642
"277",2021-10-04,0.0266452394425869,26.6452394425869,0.0106568038463593,10.6568038463593
"278",2021-10-05,0.0271475836634636,27.1475836634636,0.0107227098196745,10.7227098196745
"279",2021-10-06,0.0275674164295197,27.5674164295197,0.0104062827304006,10.4062827304006
"280",2021-10-07,0.0280763413757086,28.0763413757086,0.0113768531009555,11.3768531009555
"281",2021-10-08,0.0286172982305288,28.6172982305288,0.0121843479573727,12.1843479573727
"282",2021-10-09,0.0290210135281086,29.0210135281086,0.0128274131566286,12.8274131566286
"283",2021-10-10,0.029353067278862,29.353067278862,0.0133088985458016,13.3088985458016
"284",2021-10-11,0.0296724289655685,29.6724289655685,0.013755576685071,13.755576685071
"285",2021-10-12,0.029992088675499,29.992088675499,0.0142364017665386,14.2364017665386
"286",2021-10-13,0.0302926320582628,30.2926320582628,0.0146732190623879,14.6732190623879
"287",2021-10-14,0.0306010767817497,30.6010767817497,0.0151015259325504,15.1015259325504
"288",2021-10-15,0.0309651643037796,30.9651643037796,0.0155247980728745,15.5247980728745
"289",2021-10-16,0.0311511177569628,31.1511177569628,0.015903489664197,15.903489664197
"290",2021-10-17,0.0305151678621769,30.5151678621769,0.0154795590788126,15.4795590788126
"291",2021-10-18,0.0301783531904221,30.1783531904221,0.0156307760626078,15.6307760626078
"292",2021-10-19,0.0303225573152304,30.3225573152304,0.0160397738218307,16.0397738218307
"293",2021-10-20,0.0304262712597847,30.4262712597847,0.016463115811348,16.463115811348
"294",2021-10-21,0.0300521925091743,30.0521925091743,0.0163100585341454,16.3100585341454
"295",2021-10-22,0.0301524773240089,30.1524773240089,0.0160247478634119,16.0247478634119
"296",2021-10-23,0.0302778948098421,30.2778948098421,0.0159419178962708,15.9419178962708
"297",2021-10-24,0.030524205416441,30.524205416441,0.0162741132080555,16.2741132080555
"298",2021-10-25,0.0306922942399979,30.6922942399979,0.0163430366665125,16.3430366665125
"299",2021-10-26,0.0308093931525946,30.8093931525946,0.0163441635668278,16.3441635668278
"300",2021-10-27,0.0310225989669561,31.0225989669561,0.0166155565530062,16.6155565530062
"301",2021-10-28,0.0312667228281498,31.2667228281498,0.0169533919543028,16.9533919543028
"302",2021-10-29,0.0300880800932646,30.0880800932646,0.0161641202867031,16.1641202867031
"303",2021-10-30,0.0280674491077662,28.0674491077662,0.0147117534652352,14.7117534652352
"304",2021-10-31,0.0279072839766741,27.9072839766741,0.0140082463622093,14.0082463622093
"305",2021-11-01,0.0263211783021688,26.3211783021688,0.010745664127171,10.745664127171
"306",2021-11-02,0.0267390329390764,26.7390329390764,0.0109916040673852,10.9916040673852
"307",2021-11-03,0.0233626998960972,23.3626998960972,0.0108476048335433,10.8476048335433
"308",2021-11-04,0.0203648023307323,20.3648023307323,0.0110251503065228,11.0251503065228
"309",2021-11-05,0.0212899688631296,21.2899688631296,0.0100978119298816,10.0978119298816
"310",2021-11-06,0.0223653595894575,22.3653595894575,0.0102093070745468,10.2093070745468
"311",2021-11-07,0.0232850946485996,23.2850946485996,0.0108917318284512,10.8917318284512
"312",2021-11-08,0.0239443369209766,23.9443369209766,0.0109862498939037,10.9862498939037
"313",2021-11-09,0.0244119688868523,24.4119688868523,0.0112731577828526,11.2731577828526
"314",2021-11-10,0.0248526353389025,24.8526353389025,0.011744293384254,11.744293384254
"315",2021-11-11,0.0252476241439581,25.2476241439581,0.0122108533978462,12.2108533978462
